626,265.506
627,265.705
628,265.917
629,266.112
630,266.352
631,266.587
632,266.814
633,267.013
634,267.202
635,267.368
636,267.513
637,267.627
638,267.749
639,267.868
640,267.909
641,267.98
642,267.991
643,267.977
644,267.991
645,267.975
646,267.954
647,267.918
648,267.869
649,267.826
650,267.772
651,267.721
652,267.683
653,267.591
654,267.493
655,267.405
656,267.306
657,267.228
658,267.167
659,267.07
660,266.968
661,266.853
662,266.759
663,266.675
664,266.579
665,266.5
666,266.41
667,266.319
668,266.227
669,266.146
670,266.054
671,265.983
672,265.902
673,265.804
674,265.725
675,265.638
676,265.572
677,265.5
678,265.404
679,265.343
680,265.275
681,265.202
682,265.163
683,265.093
684,265.011
685,264.917
686,264.857
687,264.782
688,264.741
689,264.677
690,264.619
691,264.578
692,264.523
693,264.476
694,264.439
695,264.38
696,264.329
697,264.278
698,264.217
699,264.16
700,264.12
701,264.081
702,264.032
703,264.001
704,263.974
705,263.935
706,263.89
707,263.852
708,263.791
709,263.739
710,263.696
711,263.667
712,263.643
713,263.616
714,263.577
715,263.53
716,263.473
717,263.477
718,263.468
719,263.441
720,263.437
721,263.433
722,263.42
723,263.403
724,263.391
725,263.396
726,263.431
727,263.408
728,263.416
729,263.447
730,263.459
731,263.455
732,263.471
733,263.463
734,263.462
735,263.471
736,263.486
737,263.488
738,263.51
739,263.535
740,263.573
741,263.585
742,263.573
743,263.562
744,263.564
745,263.578
746,263.588
747,263.618
748,263.635
749,263.636
750,263.631
751,263.648
752,263.656
753,263.643
754,263.639
755,263.631
756,263.635
757,263.641
758,263.621
759,263.627
760,263.599
761,263.581
762,263.573
763,263.541
764,263.534
765,263.524
766,263.515
767,263.503
768,263.497
769,263.498
770,263.488
771,263.47
772,263.432
773,263.44
774,263.407
775,263.411
776,263.418
777,263.423
778,263.404
779,263.432
780,263.423
781,263.406
782,263.402
783,263.379
784,263.376
785,263.346
786,263.307
787,263.301
788,263.291
789,263.292
790,263.287
791,263.271
792,263.275
793,263.263
794,263.227
795,263.232
796,263.272
797,263.278
798,263.281
799,263.272
800,263.251
801,263.263
802,263.261
803,263.247
804,263.236
805,263.215
806,263.183
807,263.186
808,263.193
809,263.199
810,263.225
811,263.223
812,263.224
813,263.23
814,263.208
815,263.195
816,263.2
817,263.197
818,263.218
819,263.237
820,263.214
821,263.235
822,263.22
823,263.206
824,263.226
825,263.22
826,263.208
827,263.252
828,263.248
829,263.235
830,263.26
831,263.297
832,263.288
833,263.268
834,263.262
835,263.272
836,263.291
837,263.285
838,263.262
839,263.265
840,263.275
841,263.281
842,263.297
843,263.264
844,263.266
845,263.291
846,263.296
847,263.316
848,263.328
849,263.322
850,263.328
851,263.34
852,263.361
853,263.361
854,263.359
855,263.368
856,263.372
857,263.386
858,263.408
859,263.415
860,263.441
861,263.441
862,263.442
863,263.445
864,263.465
865,263.485
866,263.484
867,263.496
868,263.499
869,263.522
870,263.544
871,263.552
872,263.545
873,263.563
874,263.572
875,263.539
876,263.532
877,263.533
878,263.544
879,263.55
880,263.56
881,263.547
882,263.559
883,263.569
884,263.587
885,263.616
886,263.646
887,263.624
888,263.616
